setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,1413.1912,24.863,0.388,9.747524232413184e+16,1.2871493927753754,3.9927140255009106
1,1405.2477,25.003,0.39,9.719028987828634e+16,1.2327713374673885,3.9927140255009106
2,1413.3939,24.859,0.388,9.741072478922342e+16,1.2557714907792363,3.9927140255009106
3,1398.7081,25.12,0.392,9.734083079307264e+16,1.237197061524774,3.9927140255009106
4,1411.5766,24.891,0.388,9.718491341704397e+16,1.2644534076217318,3.9927140255009106
5,1406.2599,24.985,0.39,9.727093679692186e+16,1.2184441794444174,3.9927140255009106
6,1405.4174,25.0,0.39,9.713652526586266e+16,1.2476151198366263,3.9927140255009106
7,1411.6722,24.89,0.388,9.743760709543526e+16,1.2223350410043758,3.9927140255009106
8,1405.0468,25.007,0.39,9.712577234337792e+16,1.2157785509624621,3.9927140255009106
9,1408.5359,24.945,0.389,9.72816897194066e+16,1.224037488011548,3.9927140255009106
