setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,12883.4682,7.879,0.492,6.804487187894108e+17,0.7781234727080202,4.0
1,12888.311,7.876,0.492,6.799594619614003e+17,0.7782885236066648,4.0
2,12875.9623,7.883,0.493,6.810737309460726e+17,0.7756100958412863,4.0
3,12881.6684,7.88,0.492,6.803022105634406e+17,0.7732176490569626,4.0
4,12877.5961,7.882,0.493,6.822726789971313e+17,0.7835132230876524,4.0
5,12892.9692,7.873,0.492,6.819043922639585e+17,0.7690188472087567,4.0
6,12894.6988,7.872,0.492,6.806973795399107e+17,0.7741104813872791,4.0
7,12912.2986,7.861,0.491,6.825509102152581e+17,0.7735095566037624,4.0
8,12894.2976,7.872,0.492,6.813304563695616e+17,0.7796233443714782,4.0
9,12897.969,7.87,0.492,6.818170249732424e+17,0.772451586335484,4.0
