setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,1418.2208,24.775,0.386,9.747524232413184e+16,1.3892797014138993,3.9927140255009106
1,1415.6873,24.819,0.387,9.719028987828634e+16,1.31137786294422,3.9927140255009106
2,1420.728,24.731,0.386,9.741072478922342e+16,1.362421629202627,3.9927140255009106
3,1407.1205,24.97,0.389,9.734083079307264e+16,1.3346261421259302,3.9927140255009106
4,1416.048,24.813,0.387,9.718491341704397e+16,1.388341545188514,3.9927140255009106
5,1415.0835,24.83,0.387,9.727093679692186e+16,1.3021992592916,3.9927140255009106
6,1413.2172,24.862,0.388,9.713652526586266e+16,1.3373556989822946,3.9927140255009106
7,1418.008,24.778,0.386,9.743760709543526e+16,1.337417209235421,3.9927140255009106
8,1412.6881,24.872,0.388,9.712577234337792e+16,1.3235929099312664,3.9927140255009106
9,1414.2554,24.844,0.387,9.72816897194066e+16,1.3155762279120675,3.9927140255009106
