setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2113.0228,17.31,0.271,1.5424798481291674e+17,1.2046396198806228,4.0
1,2117.4558,17.274,0.27,1.5500606584809062e+17,1.2962888954402683,4.0
2,2113.2747,17.308,0.271,1.5449799026068685e+17,1.143562554479479,4.0
3,2109.6909,17.337,0.271,1.5373722099489178e+17,1.1445346307921243,4.0
4,2112.1981,17.317,0.271,1.54704984018518e+17,1.2014533072918445,4.0
5,2109.3361,17.34,0.271,1.5412432620434227e+17,1.1283321697395166,4.0
6,2112.7848,17.312,0.271,1.5476950155342643e+17,1.148864375127779,4.0
7,2112.1346,17.317,0.271,1.546404664836096e+17,1.1759053852174666,4.0
8,2111.8958,17.319,0.271,1.5479638385963827e+17,1.1466390503036392,4.0
9,2108.7296,17.345,0.271,1.53901203062784e+17,1.1603768647133887,4.0
