setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,4857.6824,35.012,0.547,3.127601754486866e+17,1.2353163174836033,3.99699021820918
1,4866.2945,34.95,0.546,3.126573506274263e+17,1.2235698272664863,3.99699021820918
2,4858.9919,35.002,0.547,3.1269196159667405e+17,1.2413099190915924,3.99699021820918
3,4867.8649,34.939,0.546,3.128240209259397e+17,1.229034065123064,3.99699021820918
4,4866.131,34.951,0.546,3.127033865768141e+17,1.2302910276206143,3.99699021820918
5,4864.2964,34.964,0.546,3.1284317456911565e+17,1.220750913562545,3.99699021820918
6,4868.0983,34.937,0.546,3.127195159605412e+17,1.2193409240389446,3.99699021820918
7,4864.1851,34.965,0.546,3.1297758610017485e+17,1.2281917495181762,3.99699021820918
8,4870.509,34.92,0.545,3.1289996344098816e+17,1.22750695857657,3.99699021820918
9,4865.4628,34.956,0.546,3.128240209259397e+17,1.2195454618657928,3.99699021820918
