setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5465.4824,12.819,0.2,3.650217309262971e+17,1.249191933499151,3.989041095890411
1,5457.6914,12.837,0.2,3.6507751171168666e+17,1.2278490511925666,3.989041095890411
2,5461.9807,12.827,0.2,3.644955097822003e+17,1.2298186689942747,3.989041095890411
3,5459.51,12.833,0.2,3.6408958695840154e+17,1.2175389702940163,3.989041095890411
4,5458.5425,12.835,0.2,3.6430800569637274e+17,1.2336822726351,3.989041095890411
5,5454.2273,12.845,0.2,3.640109562127319e+17,1.2290011203332698,3.989041095890411
6,5461.5995,12.828,0.2,3.647962555829453e+17,1.2489445986765209,3.989041095890411
7,5467.4506,12.814,0.2,3.6484934813771366e+17,1.2034718165030847,3.989041095890411
8,5458.6956,12.835,0.2,3.6429960497568154e+17,1.2209227678976653,3.989041095890411
9,5456.9227,12.839,0.2,3.6463092939974246e+17,1.1946603116535006,3.989041095890411
