setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,12853.5373,7.897,0.494,6.804487187894108e+17,0.7800368798184966,4.0
1,12857.2321,7.895,0.493,6.799594619614003e+17,0.7738695376908493,4.0
2,12852.8376,7.897,0.494,6.810737309460726e+17,0.7713621459422165,4.0
3,12862.5131,7.891,0.493,6.803022105634406e+17,0.7799518109119554,4.0
4,12885.5541,7.877,0.492,6.822726789971313e+17,0.7816718063619068,4.0
5,12891.0893,7.874,0.492,6.819043922639585e+17,0.767230910581418,4.0
6,12860.274,7.893,0.493,6.806973795399107e+17,0.7732454764587431,4.0
7,12888.3922,7.876,0.492,6.825509102152581e+17,0.7689405245257807,4.0
8,12871.7872,7.886,0.493,6.813304563695616e+17,0.777252005523571,4.0
9,12876.5397,7.883,0.493,6.818170249732424e+17,0.7731898136878524,4.0
