setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,4657.7819,15.041,0.234,2.958041608055685e+17,1.3152676702855708,3.989041095890411
1,4651.8351,15.061,0.235,2.9584650043785216e+17,1.284236803159609,3.989041095890411
2,4652.7401,15.058,0.235,2.952903727280947e+17,1.288559032447172,3.989041095890411
3,4648.9841,15.07,0.235,2.948854579907789e+17,1.2814045179457891,3.989041095890411
4,4648.2969,15.072,0.235,2.951361354962043e+17,1.2828991413116455,3.989041095890411
5,4648.0663,15.073,0.235,2.947708721605509e+17,1.2742356206034566,3.989041095890411
6,4652.5595,15.058,0.235,2.9552223261917184e+17,1.279263151434315,3.989041095890411
7,4665.4452,15.017,0.234,2.955780134045614e+17,1.2727270161275899,3.989041095890411
8,4647.8921,15.073,0.235,2.951788111573156e+17,1.292528985620855,3.989041095890411
9,4646.3673,15.078,0.235,2.954429298158469e+17,1.270763316870609,3.989041095890411
