setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5521.0514,12.696,0.198,3.6733730557761946e+17,1.3913985940562936,3.987220447284345
1,5525.9491,12.685,0.198,3.681209248036946e+17,1.3508719157823277,3.987220447284345
2,5530.4606,12.675,0.197,3.682069481835725e+17,1.3458131975306695,3.987220447284345
3,5529.4682,12.677,0.197,3.678144665128796e+17,1.3405856527251638,3.987220447284345
4,5514.0351,12.712,0.198,3.684408242476155e+17,1.3595672911340064,3.987220447284345
5,5495.3321,12.756,0.199,3.676787108665098e+17,1.3348954902900445,3.987220447284345
6,5589.5016,12.541,0.195,3.683265744462152e+17,1.3402215954148289,3.987220447284345
7,5502.5216,12.739,0.198,3.680012985410519e+17,1.3466848314026774,3.987220447284345
8,5496.0536,12.754,0.199,3.679650074276659e+17,1.3653857664310889,3.987220447284345
9,5504.3403,12.735,0.198,3.680066750022943e+17,1.3229158963912573,3.987220447284345
