setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5524.2963,12.689,0.198,3.6733730557761946e+17,1.2746063414074125,3.987220447284345
1,5523.4694,12.691,0.198,3.681209248036946e+17,1.2518489893539484,3.987220447284345
2,5525.9648,12.685,0.198,3.682069481835725e+17,1.2648750547961,3.987220447284345
3,5523.1205,12.691,0.198,3.678144665128796e+17,1.2430072686611078,3.987220447284345
4,5528.0883,12.68,0.198,3.684408242476155e+17,1.2579724858532022,3.987220447284345
5,5513.3884,12.714,0.198,3.676787108665098e+17,1.2531685837895878,3.987220447284345
6,5522.1325,12.694,0.198,3.683265744462152e+17,1.2569255103995076,3.987220447284345
7,5523.6144,12.69,0.198,3.680012985410519e+17,1.246801652314462,3.987220447284345
8,5515.1912,12.71,0.198,3.679650074276659e+17,1.2838253075386579,3.987220447284345
9,5522.1295,12.694,0.198,3.680066750022943e+17,1.2542783192225866,3.987220447284345
