setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5486.0615,12.771,0.199,3.650217309262971e+17,1.3843699671846605,3.989041095890411
1,5479.4366,12.786,0.199,3.6507751171168666e+17,1.3339277082310492,3.989041095890411
2,5483.2257,12.777,0.199,3.644955097822003e+17,1.3467392860314784,3.989041095890411
3,5570.0844,12.578,0.196,3.6408958695840154e+17,1.3289415670401885,3.989041095890411
4,5477.7381,12.79,0.199,3.6430800569637274e+17,1.3453103867205944,3.989041095890411
5,5471.2691,12.805,0.2,3.640109562127319e+17,1.3162649411421556,3.989041095890411
6,5482.8139,12.778,0.199,3.647962555829453e+17,1.3305970504607036,3.989041095890411
7,5489.3543,12.763,0.199,3.6484934813771366e+17,1.322527744831183,3.989041095890411
8,5483.9331,12.776,0.199,3.6429960497568154e+17,1.3494197885632078,3.989041095890411
9,5471.92,12.804,0.2,3.6463092939974246e+17,1.3167431965852394,3.989041095890411
