setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,7063.1978,24.079,0.376,4.897929309491036e+17,1.1398702215358436,3.99699021820918
1,7070.6986,24.054,0.376,4.897038833097769e+17,1.1050956283348152,3.99699021820918
2,7048.7003,24.129,0.377,4.897492472015094e+17,1.1417030372533454,3.99699021820918
3,7093.1585,23.977,0.374,4.900533532905308e+17,1.1085287833429245,3.99699021820918
4,7045.3241,24.14,0.377,4.897905787473101e+17,1.1449491035148323,3.99699021820918
5,7070.0093,24.056,0.376,4.898251897165578e+17,1.1354656627020203,3.99699021820918
6,7074.2035,24.042,0.375,4.8987357786773914e+17,1.1322392929031189,3.99699021820918
7,7064.8098,24.074,0.376,4.899028123757445e+17,1.0797509920884327,3.99699021820918
8,7077.1729,24.032,0.375,4.898466955615273e+17,1.1203968819365444,3.99699021820918
9,7043.0459,24.148,0.377,4.8977915376717005e+17,1.1146867266261433,3.99699021820918
