setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5072.0243,13.82,0.215,3.292746482122752e+17,1.1596871614456177,3.987220447284345
1,5069.2989,13.828,0.215,3.2990503829294285e+17,1.1733271053859167,3.987220447284345
2,5076.3837,13.808,0.215,3.301200967426376e+17,1.163405424727625,3.987220447284345
3,5076.3238,13.808,0.215,3.2961739761647616e+17,1.1236731233177604,3.987220447284345
4,5084.4737,13.786,0.215,3.303445639995064e+17,1.1697943359067589,3.987220447284345
5,5076.0388,13.809,0.215,3.296980445351117e+17,1.1489783887898093,3.987220447284345
6,5086.2785,13.781,0.215,3.301980554306519e+17,1.1481250349855248,3.987220447284345
7,5077.6383,13.805,0.215,3.299319205991547e+17,1.147290513629005,3.987220447284345
8,5072.5756,13.819,0.215,3.299426735216394e+17,1.1623946262366607,3.987220447284345
9,5071.2832,13.822,0.215,3.2990503829294285e+17,1.1500935336172362,3.987220447284345
