setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,13401.6286,7.574,0.473,7.324779565791314e+17,0.6393282328547927,4.0
1,13410.5919,7.569,0.473,7.319564410591642e+17,0.6360699704285678,4.0
2,13407.2435,7.571,0.473,7.329846868652851e+17,0.6305842437178911,4.0
3,13406.5864,7.571,0.473,7.322534898475991e+17,0.6283223659814832,4.0
4,13432.7414,7.556,0.472,7.342938521138627e+17,0.6390184348197783,4.0
5,13450.3546,7.547,0.472,7.338785214549197e+17,0.6386968224376327,4.0
6,13407.8997,7.57,0.473,7.326903263011799e+17,0.6390062446552147,4.0
7,13443.3855,7.55,0.472,7.346124066969354e+17,0.6285732728235358,4.0
8,13419.7746,7.564,0.473,7.332871121023795e+17,0.6433846682948994,4.0
9,13430.4453,7.558,0.472,7.336701840693658e+17,0.6401008246525239,4.0
