setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5823.2498,29.206,0.456,3.971854022222807e+17,0.8833701940904181,3.99699021820918
1,5820.097,29.222,0.456,3.970795531415716e+17,0.8663061394030789,3.99699021820918
2,5821.1243,29.217,0.456,3.97270081486848e+17,0.9005446041743439,3.99699021820918
3,5831.9732,29.163,0.455,3.9702041206790554e+17,0.8656943110098322,3.99699021820918
4,5813.8975,29.253,0.457,3.97096354582954e+17,0.9144455166645797,3.99699021820918
5,5815.3789,29.246,0.457,3.9726000062201856e+17,0.8694548728056701,3.99699021820918
6,5819.5873,29.225,0.456,3.9747270686991974e+17,0.8790338051067778,3.99699021820918
7,5819.7122,29.224,0.456,3.9716322431965594e+17,0.8777852322322777,3.99699021820918
8,5827.1974,29.187,0.456,3.970671200749486e+17,0.8692985898758991,3.99699021820918
9,5906.8228,28.793,0.45,3.968974255169864e+17,0.8319442738071982,3.99699021820918
