setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,1196.6601,29.091,0.455,7.962807923009126e+16,1.0593792520025198,4.0
1,1194.1813,29.151,0.456,7.959380428967117e+16,0.997328531654442,4.0
2,1196.2127,29.102,0.455,7.952088603407155e+16,0.9846652417498476,4.0
3,1199.7707,29.016,0.453,7.977660397191168e+16,0.9637482503757757,4.0
4,1196.3298,29.099,0.455,7.952491838000333e+16,1.0048980958321516,4.0
5,1201.111,28.983,0.453,7.984078547799245e+16,0.9478495651308227,4.0
6,1199.4882,29.022,0.454,7.966974680471962e+16,0.9880175042678329,4.0
7,1198.1193,29.056,0.454,7.962606305712538e+16,0.9855389770339517,4.0
8,1195.7453,29.113,0.455,7.95289507259351e+16,0.9716969706556376,4.0
9,1194.2985,29.148,0.455,7.948190669006438e+16,0.9659389822798616,4.0
