setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2345.1209,15.597,0.244,1.726704292598907e+17,1.1969060439329882,4.0
1,2355.8751,15.525,0.243,1.7351184544432128e+17,1.0643599483516666,4.0
2,2349.0604,15.57,0.244,1.7289892886269133e+17,1.1009211306805378,4.0
3,2345.6496,15.593,0.244,1.720145009883218e+17,1.1006719941025846,4.0
4,2350.7754,15.559,0.243,1.7304409331623526e+17,1.1979654227103387,4.0
5,2350.6226,15.56,0.243,1.7250375896137728e+17,1.054038804102611,4.0
6,2357.9869,15.512,0.243,1.7309248146741658e+17,1.1275811178700907,4.0
7,2355.1246,15.53,0.243,1.7302796393250816e+17,1.1588537451270577,4.0
8,2355.8441,15.526,0.243,1.7336668099077734e+17,1.1055849782236806,4.0
9,2359.5284,15.501,0.242,1.7242580027336294e+17,1.1046339240107503,4.0
