setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,1176.4256,29.867,0.466,7.91845211775959e+16,1.0723274311009985,3.9927140255009106
1,1173.711,29.936,0.467,7.902860380156723e+16,1.0546809826454107,3.9927140255009106
2,1173.8433,29.932,0.467,7.898559211162829e+16,1.041101882927609,3.9927140255009106
3,1168.586,30.067,0.469,7.909849779771802e+16,1.0558944296662824,3.9927140255009106
4,1174.5497,29.914,0.467,7.898559211162829e+16,1.0651220326876119,3.9927140255009106
5,1173.4758,29.942,0.467,7.912538010392986e+16,0.980641680042239,3.9927140255009106
6,1169.9501,30.032,0.468,7.895870980541645e+16,1.0263880743597547,3.9927140255009106
7,1174.4726,29.916,0.467,7.917376825511117e+16,1.0655727116730962,3.9927140255009106
8,1173.7376,29.935,0.467,7.890494519299277e+16,1.0575308181943686,3.9927140255009106
9,1171.7841,29.985,0.468,7.895333334417408e+16,1.0022440800701615,3.9927140255009106
