setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2343.682,15.54,0.242,1.7151717832340275e+17,0.9940979640248796,3.9859649122807017
1,2351.1054,15.491,0.242,1.7216470587428045e+17,0.9309182007547835,3.9859649122807017
2,2343.2424,15.543,0.242,1.711052069807063e+17,0.9480214228092785,3.9859649122807017
3,2345.3001,15.529,0.242,1.7199232308569702e+17,0.9229746553259837,3.9859649122807017
4,2342.6675,15.546,0.242,1.7137705430227354e+17,1.0263268636985563,3.9859649122807017
5,2343.2175,15.543,0.242,1.7146038945153024e+17,0.9560243940689195,3.9859649122807017
6,2343.0508,15.544,0.242,1.7157195102230938e+17,0.9833208482030412,3.9859649122807017
7,2348.8977,15.505,0.242,1.720215575937024e+17,1.0248730602398726,3.9859649122807017
8,2342.6277,15.547,0.242,1.719187327724421e+17,0.9507498648804678,3.9859649122807017
9,2344.8272,15.532,0.242,1.7220166904532173e+17,0.9545840956795384,3.9859649122807017
