setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5866.3715,28.992,0.453,3.971854022222807e+17,1.0023385501769653,3.99699021820918
1,5872.9519,28.959,0.452,3.970795531415716e+17,0.9982727306434908,3.99699021820918
2,5867.7862,28.985,0.453,3.97270081486848e+17,1.0316209268857197,3.99699021820918
3,5873.0286,28.959,0.452,3.9702041206790554e+17,0.9969713788434683,3.99699021820918
4,5871.2957,28.967,0.452,3.97096354582954e+17,1.0022193561476398,3.99699021820918
5,5866.767,28.99,0.453,3.9726000062201856e+17,0.9998072816664914,3.99699021820918
6,5874.325,28.952,0.452,3.9747270686991974e+17,1.0062806186187698,3.99699021820918
7,5868.2947,28.982,0.453,3.9716322431965594e+17,1.0142448729420284,3.99699021820918
8,5857.3598,29.036,0.453,3.970671200749486e+17,1.0059584885476582,3.99699021820918
9,5854.4173,29.051,0.454,3.968974255169864e+17,0.9796597647020616,3.99699021820918
