setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,13418.7924,7.564,0.473,7.324779565791314e+17,0.6449156998836378,4.0
1,13400.3651,7.575,0.473,7.319564410591642e+17,0.6334983548630982,4.0
2,13404.3379,7.572,0.473,7.329846868652851e+17,0.6435156405949202,4.0
3,13389.422,7.581,0.474,7.322534898475991e+17,0.639668856563063,4.0
4,13425.1121,7.561,0.473,7.342938521138627e+17,0.6450654698951548,4.0
5,13429.0235,7.559,0.472,7.338785214549197e+17,0.6225359015927789,4.0
6,13402.6594,7.573,0.473,7.326903263011799e+17,0.6394281843571464,4.0
7,13443.7852,7.55,0.472,7.346124066969354e+17,0.6392139967573245,4.0
8,13405.2918,7.572,0.473,7.332871121023795e+17,0.6347773468208794,4.0
9,13412.4562,7.568,0.473,7.336701840693658e+17,0.6338705923337804,4.0
