setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2943.5479,12.426,0.194,1.9887530135519232e+17,1.036385206075815,4.0
1,2954.2754,12.381,0.194,1.9963875885160858e+17,0.97349545505497,4.0
3,2937.591,12.451,0.195,1.9818442608554803e+17,1.031430962827656,4.0
5,2938.8957,12.445,0.195,1.9863067236866458e+17,0.9758353679330198,4.0
0,2828.8258,12.93,0.201,1.7841786632798208e+17,1.0188165743586044,3.9755030621172356
1,2837.0219,12.892,0.2,1.791893885162619e+17,0.9831727323397784,3.9755030621172356
2,2838.2966,12.887,0.2,1.7913024744259584e+17,0.9809668433498329,3.9755030621172356
3,2828.6098,12.931,0.201,1.7852001909158707e+17,0.9929025080842031,3.9755030621172356
4,2829.4524,12.927,0.201,1.7848507209351168e+17,1.2304882348423274,3.9755030621172356
5,2832.7026,12.912,0.201,1.78767336308736e+17,0.9866806100791609,3.9755030621172356
6,2825.1822,12.946,0.201,1.7865711885326746e+17,1.0020073887328027,3.9755030621172356
7,2831.6205,12.917,0.201,1.7899045945029427e+17,1.0147663799809739,3.9755030621172356
8,2831.3149,12.918,0.201,1.7899045945029427e+17,0.9879801290135988,3.9755030621172356
9,2829.4909,12.927,0.201,1.7875658338625126e+17,0.975687926084223,3.9755030621172356
