setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5992.0291,11.692,0.182,3.7957849974000845e+17,1.2760654500115922,3.989041095890411
1,5990.4656,11.695,0.182,3.7949382047544115e+17,1.2543112585396121,3.989041095890411
2,5984.19,11.708,0.182,3.790102749924557e+17,1.25261432434613,3.989041095890411
3,5976.1369,11.723,0.183,3.7853613831664435e+17,1.2275049101302038,3.989041095890411
4,5977.4205,11.721,0.183,3.7882445105076634e+17,1.286680783107604,3.989041095890411
5,5977.5636,11.72,0.183,3.7844507450435174e+17,1.2514140623393075,3.989041095890411
6,5985.6042,11.705,0.182,3.7923407019166925e+17,1.2269021477891413,3.989041095890411
7,5994.3089,11.688,0.182,3.7916619236848435e+17,1.239573517125168,3.989041095890411
8,5980.3681,11.715,0.183,3.788503252704952e+17,1.2587145483974136,3.989041095890411
9,5981.7514,11.712,0.183,3.790929380840571e+17,1.2708949213062888,3.989041095890411
