setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,8177.4404,20.798,0.325,5.282638633400402e+17,0.8581105248037592,3.99699021820918
1,8188.5921,20.77,0.324,5.2826016702293606e+17,0.8301055402640837,3.99699021820918
2,8182.7609,20.785,0.325,5.282709199454208e+17,0.8600550755319825,3.99699021820918
3,8185.3972,20.778,0.324,5.2820405020871885e+17,0.8352730313248663,3.99699021820918
4,8182.616,20.785,0.325,5.282070744681677e+17,0.8635646537484893,3.99699021820918
5,8187.244,20.773,0.324,5.28177167902507e+17,0.8459301642983793,3.99699021820918
6,8185.5126,20.778,0.324,5.283760969684746e+17,0.808533902627876,3.99699021820918
7,8183.3033,20.783,0.325,5.285888032163758e+17,0.8711840502289404,3.99699021820918
8,8183.6554,20.782,0.325,5.2818019216195584e+17,0.8731090591614505,3.99699021820918
9,8185.128,20.779,0.324,5.281287797513257e+17,0.8227516317582992,3.99699021820918
