setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2947.8767,12.408,0.194,1.9887530135519232e+17,0.9880107082687057,4.0
1,2958.7556,12.362,0.193,1.9963875885160858e+17,0.957239925444543,4.0
3,2940.1079,12.44,0.195,1.9818442608554803e+17,0.9696519779158639,4.0
5,2942.6352,12.43,0.194,1.9863067236866458e+17,0.9645237666326802,4.0
0,2825.1333,12.947,0.201,1.7841786632798208e+17,0.9955982431559496,3.9755030621172356
1,2836.06,12.897,0.2,1.791893885162619e+17,0.964588956933626,3.9755030621172356
2,2835.4545,12.9,0.2,1.7913024744259584e+17,0.9529529868716925,3.9755030621172356
3,2826.3936,12.941,0.201,1.7852001909158707e+17,0.9772809500425634,3.9755030621172356
4,2826.154,12.942,0.201,1.7848507209351168e+17,1.0520991783746532,3.9755030621172356
5,2829.6043,12.926,0.201,1.78767336308736e+17,0.9595059760859315,3.9755030621172356
6,2828.324,12.932,0.201,1.7865711885326746e+17,0.9737369753945042,3.9755030621172356
7,2834.7767,12.903,0.2,1.7899045945029427e+17,0.9819496769300649,3.9755030621172356
8,2833.8915,12.907,0.2,1.7899045945029427e+17,0.9704671720383873,3.9755030621172356
9,2851.9063,12.825,0.199,1.7875658338625126e+17,0.9616696599503638,3.9755030621172356
