setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2935.7837,12.459,0.195,1.9887530135519232e+17,1.1728939924623583,4.0
1,2937.679,12.451,0.195,1.9963875885160858e+17,1.079817457632585,4.0
3,2920.5043,12.524,0.196,1.9818442608554803e+17,1.0861710093238137,4.0
5,2927.8454,12.492,0.195,1.9863067236866458e+17,1.0689457869613088,4.0
0,2830.604,12.922,0.201,1.7841786632798208e+17,1.183357274868119,3.9755030621172356
1,2840.0987,12.878,0.2,1.791893885162619e+17,1.0778619428755531,3.9755030621172356
2,2840.5407,12.876,0.2,1.7913024744259584e+17,1.1012487016933066,3.9755030621172356
3,2833.2933,12.909,0.2,1.7852001909158707e+17,1.0997723525678609,3.9755030621172356
4,2832.5425,12.913,0.201,1.7848507209351168e+17,1.1910708101702407,3.9755030621172356
5,2836.943,12.893,0.2,1.78767336308736e+17,1.0777050063643656,3.9755030621172356
6,2829.399,12.927,0.201,1.7865711885326746e+17,1.1241606322812363,3.9755030621172356
7,2836.709,12.894,0.2,1.7899045945029427e+17,1.1383990301212794,3.9755030621172356
8,2835.8472,12.898,0.2,1.7899045945029427e+17,1.0667794657425143,3.9755030621172356
9,2835.7234,12.898,0.2,1.7875658338625126e+17,1.105883430427229,3.9755030621172356
