setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,6131.67,11.426,0.178,3.7957849974000845e+17,1.1412644464891035,3.989041095890411
1,6119.802,11.448,0.178,3.7949382047544115e+17,1.1286836696631743,3.989041095890411
2,6141.7568,11.407,0.178,3.790102749924557e+17,1.1276269525617033,3.989041095890411
3,6159.75,11.374,0.177,3.7853613831664435e+17,1.1149637600877782,3.989041095890411
4,6029.0356,11.62,0.181,3.7882445105076634e+17,1.1293749811448457,3.989041095890411
5,6102.0345,11.481,0.179,3.7844507450435174e+17,1.1130056315725976,3.989041095890411
6,6072.2115,11.538,0.18,3.7923407019166925e+17,1.0963347616431478,3.989041095890411
7,6060.4241,11.56,0.18,3.7916619236848435e+17,1.130055382465705,3.989041095890411
8,6089.1017,11.506,0.179,3.788503252704952e+17,1.1657408331776713,3.989041095890411
9,6009.943,11.657,0.182,3.790929380840571e+17,1.1143679834984161,3.989041095890411
0,5966.7493,11.742,0.183,3.7957849974000845e+17,1.1412644464891035,3.989041095890411
1,5964.2253,11.747,0.183,3.7949382047544115e+17,1.129032959431519,3.989041095890411
2,5956.7111,11.762,0.183,3.790102749924557e+17,1.1276269525617033,3.989041095890411
3,5954.5168,11.766,0.183,3.7853613831664435e+17,1.1149637600877782,3.989041095890411
4,5957.9109,11.759,0.183,3.7882445105076634e+17,1.1293749811448457,3.989041095890411
5,5949.0033,11.777,0.184,3.7844507450435174e+17,1.112625695846893,3.989041095890411
6,5963.6683,11.748,0.183,3.7923407019166925e+17,1.096375863739859,3.989041095890411
7,5960.148,11.755,0.183,3.7916619236848435e+17,1.130055382465705,3.989041095890411
8,5955.9956,11.763,0.183,3.788503252704952e+17,1.1657408331776713,3.989041095890411
9,5955.0113,11.765,0.183,3.790929380840571e+17,1.1143679834984161,3.989041095890411
