setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,13906.8991,7.299,0.456,7.750916886539796e+17,0.6503932559475171,4.0
1,13912.5248,7.296,0.456,7.747368430424556e+17,0.6332686048137285,4.0
2,13928.8025,7.287,0.455,7.757167008106414e+17,0.6512424515144521,4.0
3,13905.4329,7.3,0.456,7.749962566902743e+17,0.6297573707293141,4.0
4,13941.8746,7.281,0.455,7.768901107305677e+17,0.6384287767422304,4.0
5,13922.4775,7.291,0.456,7.765970942786273e+17,0.6356242631302506,4.0
6,13905.986,7.299,0.456,7.754451901533389e+17,0.6369459515561974,4.0
7,13931.1999,7.286,0.455,7.770876952188027e+17,0.6505987442757413,4.0
8,13926.7601,7.288,0.456,7.760460082910331e+17,0.6293383196353312,4.0
9,13923.6704,7.29,0.456,7.764169832485356e+17,0.6253773867708137,4.0
