setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,8214.1136,20.654,0.322,5.2712943001790054e+17,0.9392781819461695,3.9954734062617883
1,8217.5763,20.645,0.322,5.269153796546888e+17,0.949432125984722,3.9954734062617883
2,8209.6712,20.665,0.323,5.267628225669366e+17,0.9652026129993427,3.9954734062617883
3,8214.6074,20.652,0.322,5.269392377014518e+17,0.9530029426528608,3.9954734062617883
4,8219.4867,20.64,0.322,5.2714555940162765e+17,0.9578576493119185,3.9954734062617883
5,8218.1495,20.644,0.322,5.2700476332284314e+17,0.9450755877437188,3.9954734062617883
6,8214.8779,20.652,0.322,5.2701114787056845e+17,0.9480392216195512,3.9954734062617883
0,8174.3529,20.754,0.324,5.2712943001790054e+17,0.9392781819461695,3.9954734062617883
1,8169.1334,20.767,0.324,5.269153796546888e+17,0.949432125984722,3.9954734062617883
2,8167.3744,20.772,0.324,5.267628225669366e+17,0.9652026129993427,3.9954734062617883
3,8170.1642,20.765,0.324,5.269392377014518e+17,0.9530029426528608,3.9954734062617883
4,8177.9731,20.745,0.324,5.2714555940162765e+17,0.9578576493119185,3.9954734062617883
5,8167.3792,20.772,0.324,5.2700476332284314e+17,0.9450755877437188,3.9954734062617883
6,8175.3073,20.752,0.324,5.2701114787056845e+17,0.9480392216195512,3.9954734062617883
8,8162.8331,20.783,0.324,5.267379564336906e+17,0.9798524163640878,3.9954734062617883
9,8168.1547,20.77,0.324,5.26887489261994e+17,0.9450304356946686,3.9954734062617883
