setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5989.5798,11.703,0.182,3.8166826301915136e+17,1.1806590539631827,3.987220447284345
1,5998.8815,11.685,0.182,3.822018767974564e+17,1.1529162986811263,3.987220447284345
2,6012.5131,11.658,0.182,3.824559145911583e+17,1.15141768180407,3.987220447284345
3,5998.1862,11.686,0.182,3.8202176534583706e+17,1.1502166877299438,3.987220447284345
4,5999.6912,11.683,0.182,3.8266156423367885e+17,1.1654728810429136,3.987220447284345
5,5988.8295,11.704,0.182,3.8202848592239e+17,1.1489277584648832,3.987220447284345
6,5998.2681,11.686,0.182,3.824680116289536e+17,1.1526126106143435,3.987220447284345
7,5998.4112,11.686,0.182,3.8222203852711526e+17,1.152398216418731,3.987220447284345
8,5993.3963,11.696,0.182,3.821817150677975e+17,1.1699164830721343,3.987220447284345
9,5996.0702,11.69,0.182,3.823524177122427e+17,1.1550470394092602,3.987220447284345
