setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5528.3487,12.679,0.198,3.6733730557761946e+17,1.3913985940562936,3.987220447284345
1,5534.1943,12.666,0.197,3.681209248036946e+17,1.3508719157823277,3.987220447284345
2,5567.215,12.591,0.196,3.682069481835725e+17,1.3457826729659195,3.987220447284345
3,5550.4148,12.629,0.197,3.678144665128796e+17,1.3405856527251638,3.987220447284345
4,5558.6229,12.61,0.196,3.684408242476155e+17,1.3595672911340064,3.987220447284345
5,5544.3896,12.643,0.197,3.676787108665098e+17,1.3351056584508427,3.987220447284345
6,5549.7121,12.631,0.197,3.683265744462152e+17,1.3402215954148289,3.987220447284345
7,5552.5299,12.624,0.197,3.680012985410519e+17,1.3466603607485146,3.987220447284345
8,5554.7576,12.619,0.197,3.679650074276659e+17,1.3653823744246374,3.987220447284345
9,5547.2523,12.636,0.197,3.680066750022943e+17,1.3229158963912573,3.987220447284345
10,5533.9286,12.667,0.197,3.6782387532005376e+17,1.373664955516438,3.987220447284345
11,5506.837,12.729,0.198,3.674515553790198e+17,1.3536945891467642,3.987220447284345
12,5495.4874,12.755,0.199,3.670953648217129e+17,1.3461028577643872,3.987220447284345
13,5508.8263,12.724,0.198,3.68083289574998e+17,1.3278847998315162,3.987220447284345
14,5513.2224,12.714,0.198,3.677674224770089e+17,1.3395136476873042,3.987220447284345
15,5510.2526,12.721,0.198,3.6773919605548646e+17,1.352276541811206,3.987220447284345
16,5511.1199,12.719,0.198,3.685174388203192e+17,1.3679309817024203,3.987220447284345
17,5598.5797,12.52,0.195,3.681666247242547e+17,1.3467509755284794,3.987220447284345
18,5596.6738,12.525,0.195,3.676988725961687e+17,1.352695182129577,3.987220447284345
19,5507.7044,12.727,0.198,3.67885704624341e+17,1.344500780978919,3.987220447284345
20,5504.2355,12.735,0.198,3.678037135903949e+17,1.3782923020722666,3.987220447284345
21,5499.4205,12.746,0.199,3.6792871631427994e+17,1.3369888001745873,3.987220447284345
22,5501.2493,12.742,0.199,3.6846367420789555e+17,1.3331207032605406,3.987220447284345
23,5490.1376,12.768,0.199,3.676854314430628e+17,1.352231149708395,3.987220447284345
24,5498.4144,12.748,0.199,3.678843605090304e+17,1.3531083851070194,3.987220447284345
25,5499.4561,12.746,0.199,3.682835627562762e+17,1.36704525580773,3.987220447284345
27,5496.3473,12.753,0.199,3.6792468396834816e+17,1.3515754811493033,3.987220447284345
28,5495.8992,12.754,0.199,3.673668761144525e+17,1.361489998115288,3.987220447284345
29,5528.3112,12.679,0.198,3.677217225564488e+17,1.3555706429394174,3.987220447284345
26,5524.5388,12.688,0.198,3.677459166320394e+17,1.3374130018464812,3.987220447284345
