setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,1411.9129,24.885,0.388,9.747524232413184e+16,1.2871493927753754,3.9927140255009106
1,1408.3434,24.948,0.389,9.719028987828634e+16,1.2327713374673885,3.9927140255009106
2,1415.3753,24.825,0.387,9.741072478922342e+16,1.2557714907792363,3.9927140255009106
3,1400.9719,25.08,0.391,9.734083079307264e+16,1.237197061524774,3.9927140255009106
4,1412.299,24.879,0.388,9.718491341704397e+16,1.2644534076217318,3.9927140255009106
5,1409.9509,24.92,0.389,9.727093679692186e+16,1.2184441794444174,3.9927140255009106
6,1407.5661,24.962,0.389,9.713652526586266e+16,1.2476151198366263,3.9927140255009106
7,1411.7751,24.888,0.388,9.743760709543526e+16,1.2223350410043758,3.9927140255009106
8,1410.2513,24.915,0.389,9.712577234337792e+16,1.2157785509624621,3.9927140255009106
9,1411.7512,24.888,0.388,9.72816897194066e+16,1.224037488011548,3.9927140255009106
10,1411.7399,24.888,0.388,9.695910204486451e+16,1.299391737819588,3.9927140255009106
11,1401.3931,25.072,0.391,9.72978191031337e+16,1.2521086722394845,3.9927140255009106
12,1414.6685,24.837,0.387,9.72117957232558e+16,1.2406454817221984,3.9927140255009106
13,1410.7389,24.906,0.388,9.721717218449818e+16,1.2011710126904676,3.9927140255009106
14,1402.7063,25.049,0.391,9.731932494810317e+16,1.2506648641433158,3.9927140255009106
15,1412.0007,24.884,0.388,9.707200773095424e+16,1.2254314135460957,3.9927140255009106
16,1409.3086,24.931,0.389,9.707200773095424e+16,1.2812190925987967,3.9927140255009106
17,1414.2565,24.844,0.387,9.720641926201344e+16,1.2341261553938372,3.9927140255009106
18,1410.7157,24.907,0.388,9.71634075720745e+16,1.2247907636809523,3.9927140255009106
19,1407.2592,24.968,0.389,9.698060788983398e+16,1.230265302379636,3.9927140255009106
20,1411.7091,24.889,0.388,9.717416049455923e+16,1.223572233297529,3.9927140255009106
21,1410.566,24.909,0.388,9.724943095195238e+16,1.2377759374841286,3.9927140255009106
22,1400.8606,25.082,0.391,9.71634075720745e+16,1.2457326554904018,3.9927140255009106
23,1412.1999,24.88,0.388,9.710964295965082e+16,1.2310569599597123,3.9927140255009106
24,1413.9784,24.849,0.388,9.72816897194066e+16,1.2295563464617207,3.9927140255009106
25,1410.6755,24.907,0.388,9.734083079307264e+16,1.276877799173341,3.9927140255009106
26,1410.9258,24.903,0.388,9.720104280077107e+16,1.2133169591861919,3.9927140255009106
27,1412.9544,24.867,0.388,9.71795369558016e+16,1.2176682018015506,3.9927140255009106
28,1402.658,25.05,0.391,9.73139484868608e+16,1.2790028022153535,3.9927140255009106
29,1411.1168,24.899,0.388,9.737846602176922e+16,1.223423780315984,3.9927140255009106
