setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,1414.6112,24.838,0.387,9.747524232413184e+16,1.3892797014138993,3.9927140255009106
1,1411.1048,24.9,0.388,9.719028987828634e+16,1.31137786294422,3.9927140255009106
2,1417.719,24.783,0.387,9.741072478922342e+16,1.362421629202627,3.9927140255009106
3,1403.0995,25.042,0.391,9.734083079307264e+16,1.3346261421259302,3.9927140255009106
4,1415.239,24.827,0.387,9.718491341704397e+16,1.388341545188514,3.9927140255009106
5,1412.2073,24.88,0.388,9.727093679692186e+16,1.3021992592916,3.9927140255009106
6,1408.4443,24.947,0.389,9.713652526586266e+16,1.3373556989822946,3.9927140255009106
7,1414.0523,24.848,0.388,9.743760709543526e+16,1.337417209235421,3.9927140255009106
8,1409.4671,24.929,0.389,9.712577234337792e+16,1.3235929099312664,3.9927140255009106
9,1412.9264,24.868,0.388,9.72816897194066e+16,1.3155762279120675,3.9927140255009106
10,1412.462,24.876,0.388,9.695910204486451e+16,1.3900552857531248,3.9927140255009106
11,1403.0814,25.042,0.391,9.72978191031337e+16,1.3987808575595382,3.9927140255009106
12,1415.6678,24.819,0.387,9.72117957232558e+16,1.3360167367614968,3.9927140255009106
13,1414.2575,24.844,0.387,9.721717218449818e+16,1.2940059073650054,3.9927140255009106
14,1404.1756,25.023,0.39,9.731932494810317e+16,1.3771565325938873,3.9927140255009106
15,1414.4241,24.841,0.387,9.707200773095424e+16,1.3256418635375309,3.9927140255009106
16,1410.9764,24.902,0.388,9.707200773095424e+16,1.4101709971462724,3.9927140255009106
17,1413.5136,24.857,0.388,9.720641926201344e+16,1.3289996289858852,3.9927140255009106
18,1412.6686,24.872,0.388,9.71634075720745e+16,1.3156879365879253,3.9927140255009106
19,1407.6231,24.961,0.389,9.698060788983398e+16,1.329227988737343,3.9927140255009106
20,1412.1667,24.881,0.388,9.717416049455923e+16,1.3324460339372175,3.9927140255009106
21,1413.6043,24.856,0.388,9.724943095195238e+16,1.3227054359268968,3.9927140255009106
22,1403.0569,25.042,0.391,9.71634075720745e+16,1.3511756649852669,3.9927140255009106
23,1412.8472,24.869,0.388,9.710964295965082e+16,1.3548658851289401,3.9927140255009106
24,1414.3328,24.843,0.387,9.72816897194066e+16,1.3258491206343157,3.9927140255009106
25,1500.1296,23.422,0.365,9.734083079307264e+16,1.3793200558989587,3.9927140255009106
26,1502.9358,23.378,0.365,9.720104280077107e+16,1.3302784053078534,3.9927140255009106
27,1413.6578,24.855,0.388,9.71795369558016e+16,1.3144537602027837,3.9927140255009106
28,1404.9375,25.009,0.39,9.73139484868608e+16,1.4022733747524068,3.9927140255009106
29,1413.8037,24.852,0.388,9.737846602176922e+16,1.3083752158784518,3.9927140255009106
