setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2113.6817,17.231,0.269,1.5397277720307302e+17,1.3149541893475492,3.9859649122807017
1,2117.2893,17.201,0.268,1.5460921580263834e+17,1.217400913507166,3.9859649122807017
2,2110.9507,17.253,0.269,1.5374898200385946e+17,1.2114101581170524,3.9859649122807017
3,2113.4525,17.232,0.269,1.5433468025044992e+17,1.2164793333537143,3.9859649122807017
4,2109.9465,17.261,0.269,1.5378392900193485e+17,1.2796976112983596,3.9859649122807017
5,2113.2886,17.234,0.269,1.537862812037284e+17,1.1688110610129128,3.9859649122807017
6,2113.4813,17.232,0.269,1.5407022556309094e+17,1.2108747069264802,3.9859649122807017
7,2117.5107,17.199,0.268,1.5451949610565632e+17,1.257436560912871,3.9859649122807017
8,2110.8636,17.254,0.269,1.5427755534974976e+17,1.2101960845396553,3.9859649122807017
9,2114.8914,17.221,0.269,1.5441969554384486e+17,1.2148624037353086,3.9859649122807017
10,2109.2525,17.267,0.269,1.539257331672023e+17,1.305247300107714,3.9859649122807017
11,2109.5508,17.264,0.269,1.5373755702371942e+17,1.279381387670275,3.9859649122807017
12,2109.8536,17.262,0.269,1.54051071919915e+17,1.214344749148463,3.9859649122807017
13,2117.6185,17.199,0.268,1.5451277552910336e+17,1.1798704845804564,3.9859649122807017
14,2114.0152,17.228,0.269,1.5393312580141056e+17,1.2424016267480984,3.9859649122807017
15,2105.2978,17.299,0.27,1.535134257956782e+17,1.1762638965123136,3.9859649122807017
16,2117.126,17.203,0.268,1.54410958794326e+17,1.2546784793826895,3.9859649122807017
17,2119.5238,17.183,0.268,1.5440558233308365e+17,1.2367095980845706,3.9859649122807017
18,2111.985,17.244,0.269,1.5410718873413222e+17,1.175654522130187,3.9859649122807017
19,2111.8941,17.245,0.269,1.542876362145792e+17,1.258664911061945,3.9859649122807017
20,2106.9191,17.286,0.27,1.53607177838592e+17,1.2358241752839425,3.9859649122807017
21,2109.1274,17.268,0.269,1.5383702155670323e+17,1.188749738142524,3.9859649122807017
22,2111.4103,17.249,0.269,1.5369588944909107e+17,1.2595093233484618,3.9859649122807017
23,2112.6454,17.239,0.269,1.5430880603072102e+17,1.2656080387008022,3.9859649122807017
24,2109.7882,17.262,0.269,1.536743836041216e+17,1.2332076934021963,3.9859649122807017
25,2113.1717,17.235,0.269,1.5420194886352896e+17,1.271087666632424,3.9859649122807017
26,2113.2069,17.234,0.269,1.5424193629401907e+17,1.206420962239655,3.9859649122807017
27,2105.4558,17.298,0.27,1.5393783020499763e+17,1.2044545798234536,3.9859649122807017
28,2116.0565,17.211,0.268,1.544277602357084e+17,1.2914587141762317,3.9859649122807017
29,2109.6169,17.264,0.269,1.538746567853998e+17,1.2079079008438218,3.9859649122807017
