setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,4682.5622,14.97,0.233,2.983613401839698e+17,1.4155185615623391,3.987220447284345
1,4683.7103,14.966,0.233,2.991543682172191e+17,1.3736784204895243,3.987220447284345
2,4690.5621,14.944,0.233,2.9924442394302874e+17,1.3791409813877427,3.987220447284345
3,4690.3865,14.945,0.233,2.98825059966124e+17,1.3782620237860488,3.987220447284345
4,4698.2694,14.92,0.232,2.994715794305188e+17,1.3771369483444718,3.987220447284345
5,4684.1096,14.965,0.233,2.987914570833592e+17,1.3583020290612302,3.987220447284345
6,4684.3375,14.964,0.233,2.992296386746122e+17,1.3668971707969357,3.987220447284345
7,4699.8431,14.915,0.232,2.990333978392658e+17,1.379594596751007,3.987220447284345
8,4684.5862,14.963,0.233,2.990105478789857e+17,1.381342690506261,3.987220447284345
9,4693.8099,14.934,0.233,2.989661920737362e+17,1.3580984667543963,3.987220447284345
10,4686.4763,14.957,0.233,2.988129629283287e+17,1.4129990998641913,3.987220447284345
11,4686.0383,14.958,0.233,2.983425225696215e+17,1.380801525744763,3.987220447284345
12,4673.7084,14.998,0.234,2.9804681720129126e+17,1.378475770845518,3.987220447284345
13,4692.4719,14.938,0.233,2.9905893603016704e+17,1.358840280400091,3.987220447284345
14,4700.3245,14.913,0.232,2.988008658905334e+17,1.3573034805255932,3.987220447284345
15,4701.9942,14.908,0.232,2.988102746977075e+17,1.379871407707969,3.987220447284345
16,4695.2779,14.929,0.233,2.995374410807378e+17,1.3895179290911217,3.987220447284345
17,4696.7382,14.924,0.233,2.9915840056315085e+17,1.378360357913342,3.987220447284345
18,4696.0651,14.927,0.233,2.9870408958817075e+17,1.3847248231098328,3.987220447284345
19,4684.1945,14.964,0.233,2.98831780542677e+17,1.3774021012442452,3.987220447284345
20,4679.2916,14.98,0.233,2.988640393101312e+17,1.390168425801036,3.987220447284345
21,4689.9149,14.946,0.233,2.989285568450396e+17,1.3642466042067978,3.987220447284345
22,4849.9303,14.453,0.225,2.9951324700514714e+17,1.3634828805050134,3.987220447284345
23,4677.6855,14.985,0.233,2.987820482761851e+17,1.3907826444604894,3.987220447284345
24,4684.0806,14.965,0.233,2.989285568450396e+17,1.3742313839140392,3.987220447284345
25,4682.0375,14.971,0.233,2.993008767860736e+17,1.4011857693011944,3.987220447284345
26,4672.5379,15.002,0.234,2.987484453934203e+17,1.3833939339215064,3.987220447284345
27,4679.7035,14.979,0.233,2.988653834254418e+17,1.380283726004017,3.987220447284345
28,4680.3592,14.977,0.233,2.984218253729464e+17,1.4063435334425707,3.987220447284345
29,4681.3026,14.974,0.233,2.986919925503754e+17,1.3878139427730016,3.987220447284345
